Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"27154917","2","","2373074","2014-11-26 17:05:15","","22","","<h1>Quoting Conventions for Web Developers</h1>

<h2>The Short Answer</h2>

<p>In HTML the use of single quotes (') and double quotes ("") are interchangeable, there is no difference.</p>

<p>But consistency is recommended, therefore we must pick a syntax convention and use it regularly.</p>

<h2>The Long Answer</h2>

<p><strong>Web Development</strong> often consists of many programming languages. HTML, JS, CSS, PHP, ASP, RoR, Python, ect. Because of this we have many syntax conventions for different programing languages. Often habbits from one language will follow us to other languages, even if it is not considered ""proper"" i.e. commenting conventions. Quoting conventions also falls into this category for me.</p>

<p>But I tend to use HTML tightly in conjunction with PHP. And in PHP there is a <strong>major</strong> difference between single quotes and double quotes. In PHP with double quotes ""you can insert variables directly within the text of the string"". (scriptingok.com) And when using single quotes ""the text appears as it is"". (scriptingok.com)</p>

<blockquote>
  <p><strong>PHP takes longer to process double quoted strings</strong>. Since the PHP parser has to read the whole string in advance to detect any variable inside—and concatenate it—it takes longer to process than a single quoted string. (scriptingok.com)</p>
</blockquote>

<p>&nbsp;</p>

<blockquote>
  <p><strong>Single quotes are easier on the server</strong>. Since PHP does not need to read the whole string in advance, the server can work faster and happier. (scriptingok.com)</p>
</blockquote>

<p>Other things to consider</p>

<ol>
<li>Frequency of double quotes within string. I find that I need to use double quotes ("") within my strings more often than I need to use single quotes (') within strings. To reduce the number of character escapes needed I favor single quote delimiters.</li>
<li>It's easier to make a single quote. This is fairly self explanatory but to clarify, why press the SHIFT key more times then you have to.</li>
</ol>

<h2>My Convention</h2>

<p>With this understanding of PHP I have set the convention (for myself and the rest of my company) that strings are to be represented as single quotes by default for server optimization. Double quotes are used within the string if a quotes are required such as JavaScript within an attribute, for example:</p>

<p><code>&lt;button onClick='func(""param"");'&gt;Press Me&lt;/button&gt;</code></p>

<p>Of course if we are in PHP and want the parser to handle PHP variables within the string we should intentionally use double quotes. <code>$a='Awesome'; $b = ""Not $a"";</code></p>

<h2>Sources</h2>

<p>Single quotes vs Double quotes in PHP. (n.d.). Retrieved November 26, 2014, from <a href=""http://www.scriptingok.com/tutorial/Single-quotes-vs-double-quotes-in-PHP"">http://www.scriptingok.com/tutorial/Single-quotes-vs-double-quotes-in-PHP</a></p>
","2082141","","","","","2014-11-26 17:05:15","","","","4","","",""
"27038831","2","","7217894","2014-11-20 11:46:37","","31","","<p><strong>If you want to move the changes to a new branch</strong>, this can be done with only two commands:</p>

<pre><code>git stash
git stash branch new-branch
</code></pre>

<p>According to the <a href=""http://git-scm.com/docs/git-stash"">git stash documentation</a>:</p>

<blockquote>
  <p><strong>branch <code>&lt;branchname&gt; [&lt;stash&gt;]</code></strong></p>
  
  <p>Creates and checks out a new branch named <code>&lt;branchname&gt;</code> starting from
  the commit at which the <code>&lt;stash&gt;</code> was originally created, applies the
  changes recorded in  to the new working tree and index.</p>
</blockquote>
","2083587","","2083587","","2014-11-20 14:25:18","2014-11-20 14:25:18","","","","0","","",""
"26086639","2","","5209814","2014-09-28 15:48:48","","1","","<p>With multiple divs I managed to get a fixed-y and absolute-x divs.
In my case I needed a div on left and right sides, aligned to a centered 1180px width div.</p>

<pre><code>    &lt;div class=""parentdiv"" style=""
        background: transparent;
        margin: auto;
        width: 100%;
        max-width: 1220px;
        height: 10px;
        text-align: center;""&gt;
        &lt;div style=""
            position: fixed;
            width: 100%;
            max-width: 1220px;""&gt;
            &lt;div style=""
                position: absolute;
                background: black;
                height: 20px;
                width: 20px;
                left: 0;""&gt;
            &lt;/div&gt;
            &lt;div style=""
                width: 20px;
                height: 20px;
                background: blue;
                position: absolute;                                           
                right: 0;""&gt;
            &lt;/div&gt;
        &lt;/div&gt;
    &lt;/div&gt;
</code></pre>
","4088609","","","","","2014-09-28 15:48:48","","","","0","","",""
"24420461","2","","5767325","2014-06-25 23:57:30","","2","","<pre><code>var index,
    input = [1,2,3],
    indexToRemove = 1;
    integers = [];

for (index in input) {
    if (input.hasOwnProperty(index)) {
        if (index !== indexToRemove) {
            integers.push(result); 
        }
    }
}
input = integers;
</code></pre>

<p>This solution will take an array of input and will search through the input for the value to remove.  This will loop through the entire input array and the result will be a second array integers that has had the specific index removed. The integers array is then copied back into the input array.  </p>
","3486572","","","","","2014-06-25 23:57:30","","","","1","","",""
"21141393","2","","5508119","2014-01-15 15:24:51","","4","","<pre><code>// array of $ids that you need to select
$ids = array('1', '2', '3', '4', '5', '6', '7', '8');

// create sql part for IN condition by imploding comma after each id
$in = '(' . implode(',', $ids) .')';

// create sql
$SQL = 'SELECT * FROM products WHERE catid IN ' . $in;

// see what you get
var_dump($sql);
</code></pre>
","2624626","","2624626","","2017-06-21 14:15:59","2017-06-21 14:15:59","","","","0","","",""
"19419704","2","","4834809","2013-10-17 06:29:10","","22","","<p>You can also do</p>

<pre><code>rake db:rollback
</code></pre>

<p>if you have not added any data to the tables.Then edit the migration file by adding the email column to it and then call </p>

<pre><code>rake db:migrate
</code></pre>

<p>This will work if you have rails 3.1 onwards installed in your system. </p>

<p>Much simpler way of doing it is change let the change in migration file be as it is.
use </p>

<pre><code>$rake db:migrate:redo
</code></pre>

<p>This will roll back the last migration and migrate it again.</p>
","2281583","","46914","","2018-11-05 16:53:38","2018-11-05 16:53:38","","","","0","","",""
"19244824","2","","5767325","2013-10-08 10:09:53","","10","","<p>I also ran in the situation where I had to remove an element from <code>Array</code>. <code>.indexOf</code> was not working in <code>IE*</code> so sharing my working <code>jQuery.inArray()</code> solution.</p>

<pre><code>var index = jQuery.inArray(val,arr);
if (index &gt; -1) {
    arr.splice(index, 1);
    //console.log(arr);
}
</code></pre>
","2825534","","","","","2013-10-08 10:09:53","","","","1","","",""
"19017234","2","","5767325","2013-09-26 00:12:44","","13","","<pre><code>  Array.prototype.removeItem = function(a) {
            for (i = 0; i &lt; this.length; i++) {
                if (this[i] == a) {
                    for (i2 = i; i2 &lt; this.length - 1; i2++) {
                        this[i2] = this[i2 + 1];
                    }
                    this.length = this.length - 1
                    return;
                }
            }
        }

    var recentMovies = ['Iron Man', 'Batman', 'Superman', 'Spiderman'];
    recentMovies.removeItem('Superman');
</code></pre>
","1473364","","","","","2013-09-26 00:12:44","","","","0","","",""
"18935076","2","","11556493","2013-09-21 16:43:10","","19","","<p>I second Dipaks' answer, but often just the text-indent is enough as you may/maynot be positioning the ul for better layout control.</p>

<pre><code>ul li{
text-indent: -1em;
}
</code></pre>
","2421667","","","","","2013-09-21 16:43:10","","","","0","","",""
"18885102","2","","5767325","2013-09-19 01:53:40","","88","","<p>There is no need to use <code>indexOf</code> or <code>splice</code>. However, it performs better if you only want to remove one occurrence of an element. </p>

<p><strong>Find and move (move):</strong></p>

<pre><code>function move(arr, val) {
  var j = 0;
  for (var i = 0, l = arr.length; i &lt; l; i++) {
    if (arr[i] !== val) {
      arr[j++] = arr[i];
    }
  }
  arr.length = j;
}
</code></pre>

<p><strong>Use <code>indexOf</code> and <code>splice</code> (indexof):</strong></p>

<pre><code>function indexof(arr, val) {
  var i;
  while ((i = arr.indexOf(val)) != -1) {
    arr.splice(i, 1);
  }
}
</code></pre>

<p><strong>Use only <code>splice</code> (splice):</strong></p>

<pre><code>function splice(arr, val) {
  for (var i = arr.length; i--;) {
    if (arr[i] === val) {
      arr.splice(i, 1);
    }
  }
}
</code></pre>

<p><strong>Run-times on nodejs for array with 1000 elements (average over 10000 runs):</strong></p>

<p><em>indexof</em> is approximately 10x slower than <em>move</em>. Even if improved by removing the call to <code>indexOf</code> in <em>splice</em> it performs much worse than <em>move</em>. </p>

<pre><code>Remove all occurrences:
    move 0.0048 ms
    indexof 0.0463 ms
    splice 0.0359 ms

Remove first occurrence:
    move_one 0.0041 ms
    indexof_one 0.0021 ms
</code></pre>
","49960","","49960","","2015-09-11 12:47:59","2015-09-11 12:47:59","","","","1","","",""
"18550696","2","","15482354","2013-08-31 17:09:45","","52","","<p>Rails adds the handy method <code>blank?</code> which checks for false, nil and empty strings as described <a href=""http://api.rubyonrails.org/classes/Object.html#method-i-blank-3F"" rel=""noreferrer"">here</a>.<br>
Rails also adds the handy validator <code>allow_blank: false</code>.  </p>

<p>So in your case it should be:</p>

<p><code>validates :body, presence: true, allow_blank: false</code></p>

<hr>

<p>Edit (original answer above):</p>

<p>As stated in the answer below, <code>allow_blank: false</code> is not needed as that's the default behaviour of <code>presence: true</code>.</p>
","56517","","56517","","2017-06-13 13:43:49","2017-06-13 13:43:49","","","","1","","",""
"18539905","2","","5767325","2013-08-30 19:07:00","","56","","<p>John Resig <a href=""http://ejohn.org/blog/javascript-array-remove/"" rel=""noreferrer"">posted a good implementation</a>:</p>

<pre><code>// Array Remove - By John Resig (MIT Licensed)
Array.prototype.remove = function(from, to) {
  var rest = this.slice((to || from) + 1 || this.length);
  this.length = from &lt; 0 ? this.length + from : from;
  return this.push.apply(this, rest);
};
</code></pre>

<p>If you don’t want to extend a global object, you can do something like the following, instead:</p>

<pre><code>// Array Remove - By John Resig (MIT Licensed)
Array.remove = function(array, from, to) {
    var rest = array.slice((to || from) + 1 || array.length);
    array.length = from &lt; 0 ? array.length + from : from;
    return array.push.apply(array, rest);
};
</code></pre>

<p>But the main reason I am posting this is to warn users against the alternative implementation suggested in the comments on that page (Dec 14, 2007):</p>

<pre><code>Array.prototype.remove = function(from, to){
  this.splice(from, (to=[0,from||1,++to-from][arguments.length])&lt;0?this.length+to:to);
  return this.length;
};
</code></pre>

<p>It seems to work well at first, but through a painful process I discovered it fails when trying to remove the second to last element in an array. For example, if you have a 10-element array and you try to remove the 9th element with this:</p>

<pre><code>myArray.remove(8);
</code></pre>

<p>You end up with an 8-element array. Don't know why but I confirmed John's original implementation doesn't have this problem.</p>
","591281","","896981","","2015-02-16 12:51:30","2015-02-16 12:51:30","","","","1","","",""
"18193533","2","","5767325","2013-08-12 17:56:39","","15","","<p>You can do a backward loop to make sure not to screw up the indexes, if there are multiple instances of the element.</p>

<pre><code>var myElement = ""chocolate"";
var myArray = ['chocolate', 'poptart', 'poptart', 'poptart', 'chocolate', 'poptart', 'poptart', 'chocolate'];

/* Important code */
for (var i = myArray.length - 1; i &gt;= 0; i--) {
    if (myArray[i] == myElement) myArray.splice(i, 1);
}
</code></pre>

<h2><a href=""http://jsfiddle.net/lun471k/7m6G9/"" rel=""noreferrer"">Live Demo</a></h2>
","1451422","","","","","2013-08-12 17:56:39","","","","0","","",""
"18165553","2","","5767325","2013-08-10 19:21:23","","251","","<p>A friend was having issues in <a href=""http://en.wikipedia.org/wiki/Internet_Explorer_8"" rel=""noreferrer"">Internet&nbsp;Explorer&nbsp;8</a>, and showed me what he did. I told him it was wrong, and he told me he got the answer here. The current top answer will not work in all browsers (Internet&nbsp;Explorer&nbsp;8 for example), and it will only remove the first occurrence of the item.</p>

<h2>Remove ALL instances from an array</h2>

<pre><code>function remove(arr, item) {
    for (var i = arr.length; i--;) {
        if (arr[i] === item) {
            arr.splice(i, 1);
        }
    }
}
</code></pre>

<p>It loops through the array backwards (since indices and length will change as items are removed) and removes the item if it's found. It works in all browsers.</p>
","135786","","4944490","","2018-06-08 08:26:59","2018-06-08 08:26:59","","","","8","","",""
"18104035","2","","5767325","2013-08-07 12:57:55","","11","","<p><strong>Create new array:</strong></p>

<pre><code>var my_array = new Array();
</code></pre>

<p><strong>Add elements to this array:</strong></p>

<pre><code>my_array.push(""element1"");
</code></pre>

<p><strong>The function indexOf (Returns index or -1 when not found) :</strong></p>

<pre><code>var indexOf = function(needle) 
{
    if(typeof Array.prototype.indexOf === 'function') // newer browsers
    {
        indexOf = Array.prototype.indexOf;
    } 
    else // older browsers
    {
        indexOf = function(needle) 
        {
            var index = -1;

            for(var i = 0; i &lt; this.length; i++) 
            {
                if(this[i] === needle) 
                {
                    index = i;
                    break;
                }
            }
            return index;
        };
    }

    return indexOf.call(this, needle);
};
</code></pre>

<p><strong>Check index of this element (tested with firefox and IE8+):</strong></p>

<pre><code>var index = indexOf.call(my_array, ""element1"");
</code></pre>

<p><strong>Remove 1 element located at index from the array</strong></p>

<pre><code>my_array.splice(index, 1);
</code></pre>
","1251989","","","","","2013-08-07 12:57:55","","","","0","","",""
