Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"78924249","37909656","0","@TimoSolo I do not encourage you to use &nbsp or above mentioned technique. You can try the first answer if mine is not working. Thanks.","2017-08-31 13:15:07","","1745409"
"95496514","52197997","0","Thank you for feedback dear Mike, I'm happy if this was helpful. Do you want me to update the answer with your comment?","2019-01-24 05:53:21","","5899688"
"95519006","2003515","0","@DanielSpringer That shouldn't be the case. It will delete the remote branch `origin/mybranch` in your repo and on the server, but it won't delete any local tracking branches (`mybranch`).","2019-01-24 17:01:02","","265521"
"95519588","2003515","0","@Timmmm either I ran it before and forgot, or... I don’t know :P","2019-01-24 17:17:50","","5306470"
"95536008","54360697","0","From Review: Hi, while links are great way of sharing knowledge, they won't really answer the question if they get broken in the future. Add to your answer the essential content of the link which answers the question. In case the content is too complex or too big to fit here, describe the general idea of the proposed solution. Remember to always keep a link reference to the original solution's website. See: [How do I write a good answer?](https://stackoverflow.com/help/how-to-answer)","2019-01-25 07:41:59","","823321"
"62033979","17792447","2","In Rails 4, I tried to rollback a change drop column. It fails and states you must specify data_type (as in your down code in your answer)","2016-05-16 11:51:12","","1028679"
"79042243","46040808","0","I would suggest below code achieve the end goal.   

    class SimpleComponent extends React.Component
    {
        render() { return <div className={this.props.className}><p>Some text</p></div> }
    }

Wrap a DIV tag around your desired HTML markup and use the className prop you have passed through your custom component.","2017-09-04 16:20:09","","785472"
"79042311","46040808","0","Right, I focused too much in the reason why it didn't work. It should be `<div className={this.props.className}><p>Some text</p></div>`.","2017-09-04 16:23:15","","6254934"
"95594464","5767357","0","Splice can be best used when you know the index and all the desired values to be delete, are in a sequence.  If you don't know the index, here are some good alternates using splice, filter, shift, pop-
https://stackoverflow.com/a/54390552/8958729","2019-01-27 18:14:59","","8958729"
"95594667","46998665","0","It'll always remove total n elements from the last index of array.
If you know the index of the item to be deleted, do something like-

let  ar1 = [1,2,3,4,5,6,7,8,9];
ar1.splice(fromIndex, howManyToBeDelete);

For more clarification follow the link:
https://stackoverflow.com/a/54390552/8958729","2019-01-27 18:25:27","","8958729"
"95596165","39847263","0","Note: Array.prototype.filter is ECMAScript 5.1 (No IE8).

for more specific solutions: https://stackoverflow.com/a/54390552/8958729","2019-01-27 19:45:05","","8958729"
"95596195","54390552","0","Note: Array.prototype.filter is ECMAScript 5.1 (No IE8)","2019-01-27 19:46:27","","8958729"
"79074049","46056858","0","Would it be possible to edit the answer to mark the `git ...` lines as code? (just indent every code line by 4 spaces or use the button in the interface). I can't submit an edit because I don't reach enough added characters for the edit to be submittable.","2017-09-05 14:12:37","","3214872"
"95619729","17074278","0","I am not a philosopher but I think it is a useful feature for those who want to review the file change. Not always but in many occasions it can help them to understand the changes better.","2019-01-28 14:56:15","","872438"
"95621463","5767357","0","On a small array, why not just use a simple for loop?","2019-01-28 15:42:46","","6460449"
"95636336","5340774","0","In the SVN world, we can specify date intervals. Is that the case in the Git world too? Let's suppose I am only interested in merging changes into my branch from master for the past 24 hours, how would I do this?","2019-01-29 02:00:40","","4287943"
"62145370","10999165","0","If your branch in your fork (not always origin), use the proper repository. e.g. git push myRepo :mrbranchtodelete","2016-05-19 00:53:21","","1506710"
"79151808","41984610","1","There's still an annoying bug: `abbreviateNumber(999999) == '1000k'` instead of `'1M'`. This is because `toFixed()` also rounds the numbers. Not sure how to fix it, though :/","2017-09-07 11:24:39","","248045"
"95761043","23090449","0","The JSFiddle is brokened","2019-02-01 09:58:17","","694325"
"14974541","1186593","0","Booleans can't default to 1 or 0 -- they must be set to true or false (see Silasj's answer).","2012-07-06 16:32:41","","204044"
"15036850","5767332","10","Bad idea, see this post: http://stackoverflow.com/questions/948358/array-prototype-problem","2012-07-09 22:10:08","","1168625"
"95878527","38723094","0","can i change `double-click` to `ctrl+click` ?","2019-02-05 16:12:55","","2055782"
"95879147","5767411","0","Last paragraph with the explanation of what you get from indexOf was really helpful","2019-02-05 16:31:34","","2753564"
"95900449","39069120","0","Can somebody explain the second example? I don't get it. Shouldn't `this === 'a'` in both examples?","2019-02-06 09:24:02","","3218637"
"15089012","9643692","6","... this describes _in part_ the compatibility, but not what it actually does.","2012-07-11 16:04:02","","537025"
"15102638","1188739","2","This is a terrible place to go about changing core rails functionality.

There are other much stable less likely to break other things, ways to do this mentioned in other answers.

Monkey patching should only be a last resort for things that cannot possibly be done any other way.","2012-07-12 03:57:16","","511710"
"15113483","10672159","1","Very useful if you want check any/all of those string is included in another string/constant","2012-07-12 12:40:19","","629797"
"95992508","11763434","0","My god did this just help me","2019-02-08 18:20:17","","8548624"
"15176449","11490338","0","Thank you! Following up on zsquare's answer, I ended up with two answers!
    
    klass = Object.const_get ""MyClassName""

-or-

    klass = ""MyClassName"".constantize

Both return the class for whatever brand of fun you're interested in.

While looking around, I also found the Inflector class to be handy for dynamically building class names.
http://api.rubyonrails.org/classes/ActiveSupport/Inflector.html#method-i-camelize","2012-07-15 07:59:57","","786984"
"15176675","11490436","1","Downvote for `eval`. You shouldnt use something like `eval` unless you are sure you have to, and are sure there is NO other way to do it. And then, if you're sure you are probably doing something wrong.","2012-07-15 08:27:15","","285614"
"15176903","11490436","0","if you need to do it in ruby i.e. no rails, what other way would you invoke it?","2012-07-15 08:54:51","","1485305"
"15176977","11490436","1","`classname = 'Integer';
Kernel.const_get(classname).methods`","2012-07-15 09:04:03","","285614"
"15201549","2373206","4","Can be easily avoided like this: <a onclick=""alert(\""Clicked!\"")"">. However, this is a lot less readable.","2012-07-16 13:36:18","","827230"
"15201582","2373206","2","I am not entirely sure if that is officially supported by SGML and HTML5 however.","2012-07-16 13:37:21","","827230"
"96072377","38723094","0","worth noting, that you can disable `preview mode` in the tab, by double-click on it.","2019-02-11 22:41:19","","486718"
"96159649","2003515","0","Note that this can fail with `! [remote rejected] <branch_name> (refusing to delete the current branch: refs/heads/<branch_name>)` `error: failed to push some refs to 'git@github.com:<org_name>/<project_name>.git'` if you have set this branch in Github as your default branch. If you have, go to your project in Github -> ""Settings"" -> ""Branches""  and then change your Default Branch to another. Then repeating your command to delete the branch will work.","2019-02-14 08:08:29","","1852005"
